GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr	study_items	common1	common2	in_pop	total_pop	fold_enrichment
GO:0001216	MF	e	DNA-binding transcription activator activity	2/2	26/2633	9.379433586108504e-05	3.0	2.0	0.016	P0A6X7, P0ACQ0	nuoM	nuoN	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.01	P07023, P60595	fimF	fimH	26	2633	101.26923076923077
GO:0006928	BP	e	movement of cell or subcellular component	2/2	26/2633	9.379433586108504e-05	2.0	2.0	0.01	P21361, P26608	fimF	fimH	26	2633	101.26923076923077
GO:0048870	BP	e	cell motility	2/2	26/2633	9.379433586108504e-05	3.0	2.0	0.01	P21361, P26608	fimF	fimH	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.012	P06986, P07023	motA	fliS	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.008	P06987, P07023	carB	purL	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.004	P0AFF0, P33602	trpB	cysK	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.013999999999999999	P06989, P07639	purA	purC	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.012	P0AFD4, P33602	murD	murE1	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.012	P07014, P0AFD4	nuoN	nuoG	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.006	P60595, P60757	rffD	rffH	26	2633	101.26923076923077
GO:0048870	BP	e	cell motility	2/2	26/2633	9.379433586108504e-05	3.0	2.0	0.004	P24216, P52614	nuoN	nuoG	26	2633	101.26923076923077
GO:0006928	BP	e	movement of cell or subcellular component	2/2	26/2633	9.379433586108504e-05	2.0	2.0	0.004	P24216, P52614	nuoN	nuoG	26	2633	101.26923076923077
GO:1901678	BP	e	iron coordination entity transport	2/2	26/2633	9.379433586108504e-05	9.0	2.0	0.008	P07821, P07822	argB	serA	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.006	P06988, P60757	hisD	hisG	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.006	P06989, P12008	hisI	aroC	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.018000000000000002	P0AFE8, P0AFF0	pal	ftsA	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.013999999999999999	P0A879, P60757	recB	recJ	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.006	P0AC41, P31979	trpA	hisA	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.008	P06988, P12008	nuoF	nuoG	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.012	P0A877, P10371	dusB	rph	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.008	P31979, P33602	lysA	serC	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.01	P06987, P0A877	trpA	hisA	26	2633	101.26923076923077
GO:0055076	BP	e	transition metal ion homeostasis	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.008	P07821, P07822	argB	serA	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.008	P07639, P10371	mntR	torR	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.004	P0AFC7, P69054	argA	proC	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.01	P06989, P10371	hisI	hisA	26	2633	101.26923076923077
GO:0006928	BP	e	movement of cell or subcellular component	2/2	26/2633	9.379433586108504e-05	2.0	2.0	0.004	P0A9H9, P26608	mntR	torR	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.008	P0AFF0, P69054	hisC	hisA	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.01	P12008, P60595	aroC	hisH	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.006	P0AFC7, P33602	ilvA	leuC	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.01	P0ABJ9, P0ABK2	proB	proC	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.008	P07639, P0A9J8	aroB	pheA	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.006	P07014, P69054	malF	malG	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.01	P0ABJ1, P0ABJ6	atpF	atpE	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.013999999999999999	P06986, P06988	hisC	hisD	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.004	P0ABJ3, P0ABJ6	cyoC	cyoD	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.01	P07014, P0ABJ6	mnmE	yheL	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.022000000000000002	P06989, P0A9J8	purA	purD	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.002	P0A9J8, P60757	nuoA	nuoC	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.016	P06986, P12008	hisC	aroC	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.01	P07014, P0AC41	sdhB	sdhA	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.008	P06986, P10371	pyrF	pyrD	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.004	P06988, P07023	hisD	tyrA	26	2633	101.26923076923077
GO:0060089	MF	e	molecular transducer activity	2/2	26/2633	9.379433586108504e-05	1.0	2.0	0.008	P05704, P21866	nuoA	nuoM	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.006	P0A877, P12008	trpA	aroC	26	2633	101.26923076923077
GO:0009073	BP	e	aromatic amino acid family biosynthetic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.02	P06988, P0A877	hisD	trpA	26	2633	101.26923076923077
GO:0048870	BP	e	cell motility	2/2	26/2633	9.379433586108504e-05	3.0	2.0	0.004	P0A9H9, P26608	artQ	potA	26	2633	101.26923076923077
GO:0009199	BP	e	ribonucleoside triphosphate metabolic process	2/2	26/2633	9.379433586108504e-05	8.0	2.0	0.013999999999999999	P0ABB0, P68699	lysR	metF	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.006	P07014, P0ABI8	nuoA	nuoM	26	2633	101.26923076923077
GO:0009060	BP	e	aerobic respiration	2/2	26/2633	9.379433586108504e-05	6.0	2.0	0.0	P07014, P0ABJ3	metB	trpB	26	2633	101.26923076923077
GO:0015295	MF	e	solute:proton symporter activity	2/2	27/2633	0.00010129788272997199	8.0	2.0	0.012	P0A6J3, P0AFF2	metB	metF	27	2633	97.51851851851852
GO:0015696	BP	e	ammonium transport	2/2	27/2633	0.00010129788272997199	6.0	2.0	0.012	P0AFK9, P31135	pyrD	purL	27	2633	97.51851851851852
GO:0044038	BP	e	cell wall macromolecule biosynthetic process	2/2	27/2633	0.00010129788272997199	7.0	2.0	0.012	P14900, P17952	sucC	acnB	27	2633	97.51851851851852
GO:0070589	BP	e	cellular component macromolecule biosynthetic process	2/2	27/2633	0.00010129788272997199	6.0	2.0	0.012	P14900, P17952	sucC	acnB	27	2633	97.51851851851852
GO:0044038	BP	e	cell wall macromolecule biosynthetic process	2/2	27/2633	0.00010129788272997199	7.0	2.0	0.01	P14900, P22188	murD	murE	27	2633	97.51851851851852
GO:0006066	BP	e	alcohol metabolic process	2/2	27/2633	0.00010129788272997199	4.0	2.0	0.002	P0C8J6, P32140	atpD	atpE	27	2633	97.51851851851852
GO:0070589	BP	e	cellular component macromolecule biosynthetic process	2/2	27/2633	0.00010129788272997199	6.0	2.0	0.01	P14900, P22188	murD	murE1	27	2633	97.51851851851852
GO:0070589	BP	e	cellular component macromolecule biosynthetic process	2/2	27/2633	0.00010129788272997199	6.0	2.0	0.006	P02919, P0AB38	artM	artQ	27	2633	97.51851851851852
GO:0044038	BP	e	cell wall macromolecule biosynthetic process	2/2	27/2633	0.00010129788272997199	7.0	2.0	0.006	P02919, P0AB38	artM	artQ	27	2633	97.51851851851852
GO:0015804	BP	e	neutral amino acid transport	2/2	27/2633	0.00010129788272997199	9.0	2.0	0.013999999999999999	P0AG34, P0AG38	tolB	tatC	27	2633	97.51851851851852
GO:0015804	BP	e	neutral amino acid transport	2/2	27/2633	0.00010129788272997199	9.0	2.0	0.01	P04816, P0A9S7	tolQ	tatC	27	2633	97.51851851851852
GO:0015696	BP	e	ammonium transport	2/2	27/2633	0.00010129788272997199	6.0	2.0	0.012	P0AAF1, P69874	bcp	osmC	27	2633	97.51851851851852
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.006	P06987, P60757	dppC	nikA	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.013999999999999999	P07023, P0A9J8	lysA	lysR	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.008	P06989, P60757	purN	purA	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.006	P07023, P0A877	tyrA	trpA	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.006	P0A879, P0A9J8	umuD	yoaA	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.01	P06987, P0A877	trpA	hisA	28	2633	94.03571428571428
GO:0004536	MF	e	deoxyribonuclease activity	2/2	28/2633	0.0001090900275553542	5.0	2.0	0.01	P08394, P21893	serC	thiG	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.008	P07639, P12008	hisA	hisG	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.013999999999999999	P06986, P06987	caiD	fixB	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.013999999999999999	P0A879, P10371	trpB	hisA	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.006	P0A9J8, P12008	murD	murE	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.01	P0A9J8, P10371	yheL	yheN	28	2633	94.03571428571428
GO:0006875	BP	e	cellular metal ion homeostasis	2/2	28/2633	0.0001090900275553542	8.0	2.0	0.008	P0AEL6, P23876	fepB	fepD	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.012	P06986, P60757	hisC	hisG	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.012	P07639, P60664	flgG	fliS	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.022000000000000002	P06989, P0A9J8	argG	glyA	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.02	P06988, P0A877	hisD	trpA	28	2633	94.03571428571428
GO:0004536	MF	e	deoxyribonuclease activity	2/2	28/2633	0.0001090900275553542	5.0	2.0	0.013999999999999999	P07648, P0A814	purN	purL	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.012	P0A877, P10371	trpA	hisA	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.018000000000000002	P10371, P60595	purM	purL	28	2633	94.03571428571428
GO:0006875	BP	e	cellular metal ion homeostasis	2/2	28/2633	0.0001090900275553542	8.0	2.0	0.008	P05825, P23878	fepA	fepC	28	2633	94.03571428571428
GO:0009116	BP	e	nucleoside metabolic process	2/2	28/2633	0.0001090900275553542	6.0	2.0	0.013999999999999999	P0A7D4, P0A7E3	purA	pyrE	28	2633	94.03571428571428
GO:0009116	BP	e	nucleoside metabolic process	2/2	28/2633	0.0001090900275553542	6.0	2.0	0.008	P0A7D4, P0ADG7	hisC	hisH	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.01	P12008, P60595	aroC	hisH	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.018000000000000002	P06986, P0A9J8	purM	purL	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.012	P06987, P06989	hisB	hisI	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.012	P10371, P60757	ilvC	metF	28	2633	94.03571428571428
GO:0004536	MF	e	deoxyribonuclease activity	2/2	28/2633	0.0001090900275553542	5.0	2.0	0.01	P08394, P0A814	sdhB	nuoF	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.01	P06989, P10371	hisI	hisA	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.012	P07639, P0A9J8	aroB	pheA	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.006	P06988, P07023	hisD	tyrA	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.008	P06989, P0A877	thiH	thiD	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.01	P0A879, P60595	fliD	fliS	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.016	P06987, P10371	kdtA	plsC	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.02	P06988, P60664	hisD	hisF	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.02	P06988, P0A9J8	recC	ruvC	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.004	P12008, P60757	aroC	hisG	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.01	P07639, P10371	mntR	torR	28	2633	94.03571428571428
GO:0003333	BP	e	amino acid transmembrane transport	2/2	28/2633	0.0001090900275553542	9.0	2.0	0.022000000000000002	P0AE30, P0AE34	artM	artQ	28	2633	94.03571428571428
GO:0009116	BP	e	nucleoside metabolic process	2/2	28/2633	0.0001090900275553542	6.0	2.0	0.01	P0A7F9, P65870	cheZ	fliS	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.02	P0A9J8, P60595	pheA	hisH	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.008	P07023, P60757	tyrA	hisA	28	2633	94.03571428571428
GO:0006875	BP	e	cellular metal ion homeostasis	2/2	28/2633	0.0001090900275553542	8.0	2.0	0.01	P0AEL6, P23878	fepB	fepC	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.008	P06988, P12008	nuoF	nuoG	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.013999999999999999	P0A879, P60757	recB	recJ	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.013999999999999999	P06986, P0A877	hisC	trpA	28	2633	94.03571428571428
GO:0004536	MF	e	deoxyribonuclease activity	2/2	28/2633	0.0001090900275553542	5.0	2.0	0.012	P0A814, P21893	hisB	tyrA	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.004	P0A9J8, P60664	lpxC	kdtA	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.026000000000000002	P07023, P10371	tyrA	pheA	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.012	P06987, P07639	paaD	paaH	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.0	P06987, P60595	carA	purA	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.006	P06986, P60595	thiE	thiH	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.013999999999999999	P07639, P0A879	aroB	trpB	28	2633	94.03571428571428
GO:0009116	BP	e	nucleoside metabolic process	2/2	28/2633	0.0001090900275553542	6.0	2.0	0.004	P04079, P0A7D4	guaA	purA	28	2633	94.03571428571428
GO:0009144	BP	e	purine nucleoside triphosphate metabolic process	2/2	28/2633	0.0001090900275553542	8.0	2.0	0.01	P0AB98, P68699	purN	pyrE	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.013999999999999999	P07639, P60595	aroB	hisH	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.008	P60595, P60664	queA	sscR	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.016	P06986, P0A879	phoP	phoQ	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.012	P06987, P07023	carB	purL	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.01	P06986, P07639	hisC	aroB	28	2633	94.03571428571428
GO:0009144	BP	e	purine nucleoside triphosphate metabolic process	2/2	28/2633	0.0001090900275553542	8.0	2.0	0.006	P0A6E6, P68699	atpC	atpE	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.006	P06988, P06989	hisD	hisI	28	2633	94.03571428571428
GO:0009144	BP	e	purine nucleoside triphosphate metabolic process	2/2	28/2633	0.0001090900275553542	8.0	2.0	0.01	P0AB98, P0ABB0	sdhB	nuoM	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.008	P0A877, P60757	trpA	hisG	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.01	P06989, P60664	hisI	hisF	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.018000000000000002	P06986, P60664	manX	manZ	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.012	P06988, P60595	hisD	hisH	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.012	P0A879, P12008	trpB	aroC	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.004	P06988, P0A879	hisD	trpB	28	2633	94.03571428571428
GO:0009072	BP	e	aromatic amino acid family metabolic process	2/2	28/2633	0.0001090900275553542	7.0	2.0	0.008	P07023, P60664	argH	argE	28	2633	94.03571428571428
